word	paradigm_class
घुणाक्षरन्याय	M2
घुन	F3
घुमक्कड़	M2
घुमाव	M2
घुरघुराहट	F3
घुलनशीलता	F2
घुसपैठ	F3
घुॅघराला	M1
घुॅघरू	M4
घुॅसेबाजी	F1
घूरा	M1
घूस	F3
घूसखोर	M2
घूसखोरी	F1
घूॅघट	M2
घूॅघर	F3
घूॅट	M2
घूॅटी	F1
घूॅसा	M1
घूॅसेबाज	M2
घूॅसेबाजी	F1
घेर	M2
घेरा	M1
घेराबंदी	F1
घेराव	M2
घोंघा	M1
घोंसला	M1
घोटाई	F1
घोड़ा	M1
घोड़ागाड़ी	F1
घोड़ी	F1
घोल	M2
घोषणा	F2
घ्राण	M2
घ्राणेंद्रिय	M2
घ्र्‍णा	F2
घ्र्‍त	M2
घ्र्‍तान्न	M2
घ्र्‍ताहुति	F4
चंक्रमण	M2
चंगुल	M2
चंचलता	F2
चंचला	F2
चंडाल	M2
चंडी	F1
चंदन	M2
चंदा	M1
चंदामामा	M1
चंद्र	M2
चंद्रकला	F2
चंद्रकांत	M2
चंद्रकांता	F2
चंद्रकांति	F4
चंद्रग्रहण	M2
चंद्रताल	M2
चंद्रधर	M2
चंद्रप्रभा	F2
चंद्रबाला	F2
चंद्रबिंदु	F5
चंद्रबिंब	M2
चंद्रभानु	F5
चंद्रमंडल	M2
चंद्रमा	M1
चंद्रमाला	F2
चंद्रमौलि	F4
चंद्रिका	F2
चंद्रोदय	M2
चंपक	M2
चंपा	F2
चंपाकली	F1
चंबल	F3
चक	M2
चकई	F1
चकचाल	F3
चकती	F1
चकत्ता	M1
चकबंदी	F1
चकमा	M1
चकला	M1
चकल्लस	M2
चकवा	M1
चकाचौंध	F3
चकोर	M2
चक्कर	M2
चक्का	M1
चक्की	F1
चक्कू	M4
चक्र	M2
चक्रदंड	M2
चक्रदत्त	M2
चक्रधारा	F2
चक्रपाणि	F4
चक्रयान	M2
चक्रवाक	M2
चक्रव्यूह	M2
चक्रव्र्‍द्धि	F4
चक्षुःपथ	M2
चखचख	F3
चचा	M1
चचेरा	M1
चटक	F3
चटकनी	F1
चटखारा	M1
चटनी	F1
चटा	M1
चटाई	F1
चटोरा	M1
चट्टा	M1
चट्टान	F3
चट्टी	F1
चट्टू	M4
चडाल	M2
चढ़ाई	F1
चढ़ाव	M2
चढ़ावा	M1
चतुराई	F1
चतुर्ता	F3
चतुर्थकाल	M2
चतुर्थांश	M2
चतुर्थाश्रम	M2
चतुर्थी	F1
चतुर्थीक्रिया	F2
चतुर्थीतत्पुरुष	M2
चतुष्टय	M2
चतुष्पथ	M2
चद	M2
चदटीका	M1
चदतारा	M1
चदनी	F1
चदमारी	F1
चदसूरज	M2
चदी	F1
चद्दर	F3
चना	M1
चनार	M2
चपत	M2
चपरासी	M3
चपलता	F2
चपला	F2
चपाती	F1
चपेट	F3
चपेटा	M1
चप्पल	F3
चप्पू	M4
चबूतरा	M1
चबेना	M1
चबैना	M1
चमक	F3
चमकदमक	M2
चमगादड़	M2
चमचा	M1
चमड़ा	M1
चमड़ी	F1
चमत्कार	M2
चमार	M2
चमूचर	M2
चमूनायक	M2
चमूहर	M2
चमेली	F1
चम्मच	F3
चयन	M2
चयनिका	F2
चर	M2
चरक	M2
चरखा	M1
चरखी	F1
चरण	M2
चरणकमल	M2
चरणगुप्त	M2
चरणचिह्न	M2
चरणदासी	F1
चरणाम्र्‍त	M2
चरणारविंद	M2
चरनी	F1
चरबी	F1
चरमपंथी	M3
चरमसीमा	F2
चरमोत्कर्ष	M2
चरमोत्पादन	M2
चरवाहा	M1
चरवाही	F1
चरस	F3
चरसा	M1
चराई	F1
चरागाह	M2
चरित	M2
चरितनायक	M2
चरितार्थता	F2
चरित्र	M2
चरित्रनायक	M2
चरित्रवान	M2
चरित्रहीन	M2
चरित्रहीनता	M1
चरी	F1
चर्खा	M1
चर्च	M2
चर्चा	F2
चर्बी	F1
चर्म	M2
चर्मकार	M2
चर्मकारी	F1
चर्मकील	F3
चर्मघट	M2
चर्या	F2
चरख़ा	M1
चलचित्र	M2
चलता	F2
चलन	M2
चलान	M2
चवन्नी	F1
चवालीस	M2
चश्मा	M1
चस	M2
चसका	M1
चस्का	M1
चहक	F3
चहलकदमी	F1
चहलपहल	F3
चहेता	M1
चांडाल	M2
चांडालिनी	F1
चांद्रायण	M2
चाक	M2
चाकचक्य	M2
चाकर	M2
चाकरी	F1
चाकलेट	M2
चाकू	M2
चाचा	M1
चाची	F1
चाट	F3
चाटु	F5
चाटुकार	M2
चाटुकारी	F1
चाणक्य	M2
चातक	M2
चातुर्मास्य	M2
चातुर्वर्ण्य	M2
चादर	F3
चाप	F3
चापलूस	M2
चापलूसी	F1
चाबी	F1
चाबुक	M2
चाभी	F1
चाम	M2
चामर	M2
चाय	F3
चायदान	M2
चायदानी	F1
चायपानी	M3
चार	M2
चारख़ाना	M1
चारखाना	M1
चारण	M2
चारताल	M2
चारदिन	M2
चारदीवारी	F1
चारधाम	M2
चारपाई	F1
चारपाया	M1
चारा	M1
चारितार्थ्य	M2
चारु	F5
चार्ज	M2
चार्ट	M2
चार्वाक	M2
चाल	M2
चालक	M2
चालचलन	M2
चालढाल	F3
चालबाज	M2
चालबाज़ी	F1
चालबाजी	F1
चालाक	M2
चालाकी	F1
चालान	M2
चालीसा	M1
चाव	M2
चावल	M2
चाशनी	F1
चाह	F3
चाहत	F3
चिंउँटी	F1
चिंगारी	F1
चिंघाड़	F3
चिंतक	M2
चिंतन	M2
चिंता	F2
चिंपांजी	M3
चिउंटी	F1
चिउॅटी	F1
चिक	F3
चिकनाई	F1
चिकनापन	M2
चिकनाहट	F3
चिकित्सक	M2
चिकित्सा	F2
चिकित्साकर्मी	M3
चिकित्सालय	M2
चिकित्साविज्ञान	M2
चिकित्साव्यवसाय	M2
चिकित्साव्यवसायी	M3
चिकिल	M2
चिकीर्षा	F2
चिकोटी	F1
चिचिंडा	M1
चिट	F3
चिट्ठा	M1
चिट्ठी	F1
चिट्ठीपत्री	F1
चिड़चिड़ा	M1
चिड़चिड़ापन	M2
चिड़िया	F1
चिड़ियाखाना	M1
चिड़ियाघर	M2
चिड़ी	F1
चिडा	M1
चितकबरा	M1
चितपट	M2
चितवन	M2
चिता	F2
चित्त	M2
चित्तभूमि	F4
चित्तभ्रम	M2
चित्तभ्रांति	F4
चित्तविक्र्‍ति	F4
चित्तविक्षेप	M2
चित्तव्र्‍त्ति	F4
चित्तशुद्धि	F4
चित्र	M2
चित्रकला	F2
चित्रकार	M2
चित्रकारी	F1
चित्रकूट	M2
चित्रगुप्त	M2
चित्रण	M2
चित्रपट	M2
चित्रा	F2
चित्रांकन	M2
चित्रिणी	F1
चित्रोक्ति	F4
चिथडा	M1
चिनगारी	F1
चिनाई	F1
चिनिया	M1
चिनियाबादाम	M2
चिन्ह	M2
चिपकनेवाला	M1
चिपचिपापन	M2
चिपचिपाहट	F3
चिमटा	M1
चिमटी	F1
चिमनी	F1
चिरकाल	M2
चिरशत्रु	M4
चिरशांति	F4
चिरसेवक	M2
चिराग	M2
चिरागगुल	M2
चिरागदान	M2
चिलबिलापन	M2
चिलम	F3
चिलमगर्दा	F2
चिलमची	F1
चिलमपोश	M2
चिलमबरदार	M2
चिल्लाहट	F3
चिह्नधारिणी	F1
चिह्नांकन	M2
चींटा	M1
चींटी	F1
चीख	F3
चीख़	F3
चीख़पुकार	M2
चीज	F3
चीज़	F3
चीड़	F3
चीता	M1
चीत्कार	F3
चीनी	F1
चीनीमिट्टी	F1
चीप	F3
चीफ़कमिश्नर	M2
चीफ़जस्टिस	M2
चीरफाड़	F3
चीरा	M1
चील	F3
चुंगी	F1
चुंबक	M2
चुंबकत्व	M2
चुंबन	M2
चुकंदर	M2
चुकौती	F1
चुक्कड़	M2
चुगलखोर	M2
चुगलखोरी	F1
चुगली	F1
चुटकी	F1
चुटकुला	M1
चुटीला	M1
चुडिहारा	M1
चुडैल	F3
चुनचुनाहट	F3
चुनचुनी	F1
चुनरी	F1
चुनाव	M2
चुनौटी	F1
चुनौती	F1
चुन्नट	F3
चुप्पी	F1
चुम्बक	M2
चुराव	M2
चुलबुलापन	M2
चुल्लू	M4
चुसकी	F1
चुस्त	F3
चुस्ती	F1
चुहल	F3
चुहलबाजी	F1
चूक	M2
चूजा	M1
चूजी	F1
चूडा	M1
चूडी	F1
चूतड़	M2
चूतिया	M1
चूना	M1
चूनापत्थर	F3
चूरन	M2
चूरमा	M1
चूरा	M1
चूर्ण	M2
चूल	M2
चूल्हा	M1
चूहा	M1
चूहेदानी	F1
चॅदवा	M1
चॅवर	M2
चेंबर	M2
चेक	M2
चेकबुक	F3
चेचक	F3
चेतन	F3
चेतना	F2
चेतावनी	F1
चेन	F3
चेपी	F1
चेयर	M2
चेयरमैन	M2
चेला	M1
चेष्टा	F2
चेस	F3
चेहरा	M1
चैंपियन	M2
चैत	F3
चैतन्य	F3
चैत्र	F3
चैन	F3
चैलेंज	M2
चोंच	F3
चोंचला	M1
चोंचलेबाज	M2
चोंचलेबाजी	F1
चोक	F3
चोकर	M2
चोगा	M1
चोट	F3
चोटी	F1
चोदन	M2
चोपाल	F3
चोर	M2
चोरखिड़की	F1
चोरगली	F1
चोरचकार	M2
चोरताला	M1
चोरदरवाजा	M1
चोरबाज़ार	M2
चोरी	F1
चोला	M1
चोली	F1
चोॅगा	M1
चोॅच	F3
चौंकानेवाला	M1
चौंतीस	M2
चौंसठ	M2
चौक	M2
चौकडी	F1
चौकसी	F1
चौका	M1
चौकाबरतन	M2
चौकी	F1
चौकीदार	M2
चौकीदारी	F1
चौखट	F3
चौखटा	M1
चौखूॅट	M2
चौडाई	F1
चौताल	F3
चौथ	F3
चौथाई	F1
चौथापन	M2
चौधरी	M3
चौपाई	F1
चौपाया	M1
चौपाल	F3
चौफेर	M2
चौबीस	M2
चौमासा	M1
चौमुहानी	F1
चौम्री	F1
चौराहा	M1
चौरी	F1
चौरेठा	M1
चौर्य	M2
चौहद्दी	F1
चौहरा	M1
च्यवनप्राश	M2
च्युति	F4
छंद	M2
छंदप्रबंध	M2
छंदशास्त्र	M2
छकड़ा	M1
छकड़ी	F1
छक्का	M1
छक्कापन	M2
छछूॅदर	M2
छज्जा	M1
छटपटाहट	F3
छठ	F3
छठी	F1
छड	F3
छडी	F1
छत	F3
छतरी	F1
छत्ता	M1
छत्तीस	M2
छत्र	M2
छत्रच्छाया	F2
छत्रधारी	M3
छत्रपति	M3
छत्री	M3
छदाम	M2
छद्मवेश	M2
छद्मावरण	M2
छननी	F1
छपद	M2
छपाई	F1
छप्पन	M2
छप्पनभोग	M2
छप्पर	M2
छबीला	M1
छब्बीस	M2
छमासी	F1
छमाही	F1
छरहरा	M1
छर्रा	M1
छल	M2
छलकपट	M2
छलग	F3
छलनी	F1
छलबल	M2
छलावरन	M2
छलावा	M1
छलिया	M1
छल्ला	M1
छवाई	F1
छह	M2
छाग	M2
छाछ	F3
छाछठ	M2
छाजन	M2
छाता	M1
छाती	F1
छात्र	M2
छात्रनायक	M2
छात्रव्र्‍त्ति	F4
छात्रावास	M2
छात्रावासीय_विश्वविद्यालय	M2
छानबीन	F3
छाप	F3
छापा	M1
छापाखाना	M1
छापामार	M2
छाया	F2
छायाचित्र	M2
छायाचित्रण	M2
छाल	F3
छाला	M1
छावनी	F1
छासठ	M2
छिगुनी	F1
छिछला	M1
छिछोरपन	M2
छिछोरा	M1
छिछोरापन	M2
छिटकाव	M2
छिड़काव	M2
छिद्र	M2
छिद्रान्वेषण	M2
छिपकली	F1
छिपाव	M2
छियानवे	M2
छियालीस	M2
छियासठ	M2
छियासी	M2
छिलका	M1
छिहत्तर	M2
छींका	M1
छींट	F3
छींटा	M1
छीका	M1
छीछालेदर	F3
छीमी	F1
छीलन	F3
छीॅटाकशी	F1
छुआछूत	F3
छुईमुई	F1
छुटकारा	M1
छुटपन	M2
छुट्टा	M1
छुट्टी	F1
